order_id,customer_id,restaurant_id,order_timestamp,order_amount,discount_amount,delivery_fee,payment_mode,order_status
O039024,C00915,R0032,1/9/2026,1199.41,119.94,58,Card,Delivered
O039025,C01161,R0158,8/27/2025,1198.89,0,49,Cash,Delivered
O039026,C01678,R0133,6/7/2024,452.74,45.27,56,UPI,Delivered
O039027,C03045,R0162,10/8/2025,418.98,41.9,32,UPI,Cancelled
O039028,C00638,R0164,8/19/2025,236,0,23,Card,Delivered
O039029,C04452,R0050,6/6/2025,1205.07,120.51,59,Card,Delivered
O039030,C03510,R0193,11/9/2024,682.27,0,49,UPI,Delivered
O039031,C04381,R0088,3/1/2026,542.65,0,31,Wallet,Delivered
O039032,C00711,R0161,10/5/2024,580.98,0,44,Wallet,Delivered
O039033,C03000,R0061,7/24/2025,381.87,0,52,Wallet,Delivered
O039034,C02856,R0083,10/28/2025,1577.66,157.77,48,UPI,Refunded
O039035,C00963,R0157,1/26/2026,1168.28,0,43,Card,Delivered
O039036,C00976,R0175,1/18/2025,1211.8,121.18,24,UPI,Delivered
O039037,C00615,R0021,10/26/2025,1474.26,0,42,Cash,Delivered
O039038,C00166,R0157,8/23/2025,792.82,0,33,UPI,Delivered
O039039,C03691,R0080,10/2/2025,365.46,0,27,UPI,Refunded
O039040,C01334,R0175,4/15/2026,735.47,73.55,35,Wallet,Cancelled
O039041,C01733,R0161,4/24/2026,1346.33,134.63,54,Wallet,Cancelled
O039042,C02213,R0057,4/7/2024,1445.48,0,38,Wallet,Cancelled
O039043,C02154,R0066,4/3/2025,764.48,0,45,UPI,Delivered
O039044,C00533,R0157,12/22/2025,1506.74,0,20,Cash,Delivered
O039045,C02931,R0029,3/28/2026,1334.28,133.43,26,UPI,Delivered
O039046,C02855,R0067,3/10/2026,622.38,0,22,UPI,Delivered
O039047,C02308,R0188,4/2/2026,1123.82,112.38,24,UPI,Delivered
O039048,C01754,R0055,3/20/2024,367.86,0,22,Card,Delivered
O039049,C04701,R0108,10/2/2024,918.45,0,21,UPI,Cancelled
O039050,C00993,R0149,12/30/2024,637.92,63.79,22,UPI,Cancelled
O039051,C02620,R0068,4/14/2024,822.92,0,50,UPI,Delivered
O039052,C00412,R0195,1/24/2026,995.36,99.54,31,Wallet,Refunded
O039053,C03568,R0151,10/30/2024,821.32,82.13,36,Cash,Delivered
O039054,C01503,R0147,10/1/2024,210.28,0,40,UPI,Refunded
O039055,C03352,R0197,9/22/2024,1377.01,0,47,Cash,Refunded
O039056,C03880,R0067,2/6/2025,834.64,0,28,UPI,Refunded
O039057,C01206,R0004,3/9/2025,488.22,0,24,Card,Delivered
O039058,C01968,R0173,10/28/2025,513.95,51.4,47,UPI,Delivered
O039059,C01290,R0198,9/20/2025,540.36,0,48,Wallet,Delivered
O039060,C02356,R0028,6/5/2025,478.99,0,29,UPI,Delivered
O039061,C03425,R0158,8/23/2024,692.64,69.26,45,Wallet,Refunded
O039062,C04478,R0192,9/25/2024,1241.12,124.11,56,UPI,Delivered
O039063,C02530,R0176,10/5/2025,927.91,0,52,Wallet,Delivered
O039064,C01280,R0100,4/20/2024,1048.93,104.89,26,UPI,Delivered
O039065,C00237,R0198,11/11/2024,747.41,0,46,Wallet,Refunded
O039066,C00313,R0151,2/27/2026,1175.22,117.52,27,UPI,Delivered
O039067,C01132,R0036,8/16/2025,1441.93,0,35,Cash,Refunded
O039068,C03621,R0072,5/23/2025,960.29,0,22,UPI,Refunded
O039069,C03069,R0006,3/31/2025,1097.68,109.77,59,UPI,Delivered
O039070,C00403,R0157,4/4/2024,375.54,37.55,22,UPI,Cancelled
O039071,C02693,R0136,9/26/2024,1190.69,0,50,Wallet,Cancelled
O039072,C02441,R0005,10/15/2024,272.73,27.27,32,UPI,Delivered
O039073,C02266,R0034,10/27/2025,1143.89,114.39,43,Cash,Delivered
O039074,C02234,R0098,11/23/2024,1341.76,134.18,32,Cash,Delivered
O039075,C00705,R0177,5/8/2025,1127.4,112.74,30,UPI,Delivered
O039076,C02031,R0115,12/13/2024,729.31,72.93,46,UPI,Refunded
O039077,C02689,R0079,1/22/2026,759.85,0,55,Wallet,Refunded
O039078,C00750,R0113,4/6/2026,652.03,0,39,Wallet,Delivered
O039079,C00643,R0194,5/19/2025,1428.5,0,29,Cash,Delivered
O039080,C03271,R0055,12/1/2025,1447.18,144.72,27,UPI,Delivered
O039081,C00623,R0011,3/7/2026,420.94,0,45,Card,Delivered
O039082,C02751,R0125,5/23/2025,636.66,0,49,Wallet,Refunded
O039083,C01709,R0028,9/29/2025,1088.77,108.88,22,Cash,Refunded
O039084,C04880,R0040,10/29/2025,1271.5,0,31,UPI,Refunded
O039085,C04268,R0069,3/28/2024,210.43,0,47,Cash,Delivered
O039086,C04326,R0187,9/27/2025,523.25,0,43,UPI,Delivered
O039087,C00636,R0159,5/21/2025,850.26,85.03,42,Card,Delivered
O039088,C04495,R0180,9/2/2025,847.41,0,47,Wallet,Delivered
O039089,C02781,R0197,2/6/2026,1474.73,0,50,Wallet,Delivered
O039090,C03380,R0163,3/31/2024,1028.46,0,25,UPI,Cancelled
O039091,C00357,R0075,9/3/2024,847.56,84.76,25,Wallet,Delivered
O039092,C00687,R0188,8/14/2024,1293.94,129.39,21,UPI,Delivered
O039093,C03485,R0160,2/12/2025,520.71,0,42,Card,Refunded
O039094,C03038,R0195,2/18/2026,1190.86,119.09,34,UPI,Refunded
O039095,C03004,R0001,5/2/2025,1035.17,0,48,UPI,Delivered
O039096,C02622,R0064,11/13/2024,269.16,26.92,31,UPI,Refunded
O039097,C01299,R0111,7/22/2025,651.23,65.12,41,Wallet,Delivered
O039098,C01957,R0132,12/12/2025,603.89,0,50,UPI,Delivered
O039099,C01336,R0016,5/25/2025,1418.17,141.82,24,Card,Refunded
O039100,C04936,R0025,5/17/2024,783.69,0,42,Card,Delivered
O039101,C02464,R0198,10/27/2024,658.27,0,35,UPI,Delivered
O039102,C02680,R0089,9/8/2025,694.68,69.47,58,UPI,Delivered
O039103,C04238,R0115,11/7/2025,388.43,38.84,49,UPI,Delivered
O039104,C01397,R0198,9/24/2025,336.04,33.6,43,Card,Delivered
O039105,C01856,R0167,3/6/2025,445.72,0,56,UPI,Delivered
O039106,C00714,R0114,3/6/2026,1242.21,0,37,UPI,Cancelled
O039107,C01432,R0067,12/22/2025,321.13,0,26,Cash,Delivered
O039108,C01421,R0094,6/19/2025,807.5,0,30,UPI,Delivered
O039109,C02051,R0086,1/29/2026,1296.59,129.66,39,Wallet,Refunded
O039110,C02640,R0055,12/7/2025,1206.89,120.69,28,UPI,Refunded
O039111,C04157,R0140,5/13/2025,356.89,35.69,21,UPI,Refunded
O039112,C01786,R0173,4/23/2025,750.6,0,41,UPI,Refunded
O039113,C01212,R0014,11/17/2025,1287.53,0,26,Wallet,Delivered
O039114,C02366,R0160,2/21/2026,1546.26,154.63,39,UPI,Delivered
O039115,C04569,R0170,6/19/2025,500.31,50.03,56,Card,Cancelled
O039116,C03468,R0048,7/14/2025,1102.04,0,26,UPI,Delivered
O039117,C03449,R0174,12/15/2025,279.48,27.95,55,Card,Refunded
O039118,C02588,R0123,5/28/2025,283.7,28.37,31,UPI,Cancelled
O039119,C00735,R0062,3/9/2026,1017.85,101.79,39,UPI,Refunded
O039120,C01054,R0015,9/13/2025,1149,114.9,21,Wallet,Refunded
O039121,C00359,R0011,6/24/2025,438.02,43.8,26,UPI,Delivered
O039122,C00114,R0013,2/13/2024,1171.82,0,54,UPI,Delivered
O039123,C02862,R0071,1/21/2025,783.76,78.38,39,UPI,Delivered
O039124,C02809,R0128,7/27/2024,1110.11,0,22,Cash,Cancelled
O039125,C01101,R0046,12/5/2025,555.08,55.51,31,UPI,Delivered
O039126,C04311,R0067,12/14/2025,564.44,0,57,Card,Delivered
O039127,C02714,R0143,11/19/2024,1349.76,134.98,47,UPI,Delivered
O039128,C00264,R0040,2/4/2024,1049.08,0,30,Card,Delivered
O039129,C04193,R0180,7/28/2025,993.72,0,20,Card,Delivered
O039130,C01635,R0105,12/8/2024,1087.97,0,52,UPI,Delivered
O039131,C03981,R0079,4/28/2024,1387.83,0,49,UPI,Cancelled
O039132,C03221,R0056,8/15/2024,397.34,0,58,Wallet,Delivered
O039133,C02283,R0029,8/26/2025,1401.1,0,29,UPI,Delivered
O039134,C00613,R0014,2/11/2025,1559.06,0,59,UPI,Cancelled
O039135,C04635,R0044,2/1/2026,793.65,0,43,Card,Cancelled
O039136,C02684,R0085,7/15/2025,800.17,0,47,Cash,Delivered
O039137,C03064,R0133,2/8/2024,1507.13,0,29,Wallet,Delivered
O039138,C01381,R0126,6/7/2025,1199.35,0,41,Cash,Refunded
O039139,C01468,R0197,6/23/2025,585.68,58.57,40,UPI,Delivered
O039140,C01566,R0193,10/1/2024,859.13,0,23,UPI,Delivered
O039141,C00457,R0025,7/29/2025,320.97,0,56,Card,Delivered
O039142,C01334,R0151,12/1/2024,1269.73,0,30,UPI,Delivered
O039143,C04224,R0159,11/28/2024,1403.52,0,23,Wallet,Delivered
O039144,C02182,R0047,11/4/2025,742.9,74.29,55,UPI,Delivered
O039145,C01848,R0058,6/2/2025,855.69,0,42,Cash,Delivered
O039146,C01479,R0151,3/6/2026,1581.16,0,52,UPI,Refunded
O039147,C04394,R0040,11/12/2025,1275.56,0,31,Wallet,Delivered
O039148,C01116,R0039,2/2/2024,1218.4,121.84,36,Cash,Refunded
O039149,C00570,R0093,9/10/2024,1274.4,0,45,UPI,Delivered
O039150,C00319,R0196,7/28/2025,1428.48,0,25,UPI,Delivered
O039151,C03663,R0167,6/1/2024,516.09,51.61,58,UPI,Cancelled
O039152,C03139,R0155,5/18/2024,259.35,25.94,47,UPI,Cancelled
O039153,C02734,R0122,11/19/2025,1458.04,145.8,51,UPI,Cancelled
O039154,C01715,R0038,12/12/2024,637.86,63.79,32,Card,Refunded
O039155,C04641,R0169,3/16/2025,757.92,0,55,Wallet,Delivered
O039156,C04262,R0070,1/21/2026,1161.18,116.12,36,UPI,Delivered
O039157,C03443,R0054,11/23/2025,1110.4,0,44,UPI,Delivered
O039158,C01017,R0082,1/8/2026,1370.09,137.01,23,UPI,Delivered
O039159,C02367,R0046,3/23/2026,1108.87,0,46,Wallet,Delivered
O039160,C03406,R0031,6/7/2025,1175.44,0,50,UPI,Delivered
O039161,C01775,R0006,4/11/2026,1468.27,0,49,UPI,Cancelled
O039162,C03050,R0027,11/4/2025,1187.64,0,52,UPI,Delivered
O039163,C00751,R0061,1/10/2024,973.21,97.32,39,UPI,Refunded
O039164,C02516,R0110,4/8/2025,953.78,0,56,UPI,Refunded
O039165,C01047,R0148,1/21/2024,421.33,0,35,UPI,Refunded
O039166,C04521,R0040,7/17/2024,1569.42,0,46,Card,Delivered
O039167,C02004,R0195,8/3/2024,1357.1,135.71,58,Wallet,Refunded
O039168,C00924,R0046,7/25/2025,328.86,32.89,20,Card,Delivered
O039169,C01531,R0047,7/3/2024,913.96,91.4,33,UPI,Cancelled
O039170,C03187,R0064,8/10/2024,736.95,0,40,Card,Cancelled
O039171,C03733,R0128,5/6/2025,1368.11,0,39,UPI,Delivered
O039172,C04828,R0061,8/9/2024,1128.77,0,53,Card,Delivered
O039173,C04331,R0025,12/9/2024,798.7,0,21,UPI,Delivered
O039174,C03994,R0178,7/11/2025,469.56,0,51,Cash,Delivered
O039175,C03938,R0047,12/17/2024,1263.01,126.3,47,Card,Delivered
O039176,C01327,R0020,9/7/2025,961.53,96.15,28,UPI,Delivered
O039177,C01392,R0046,3/6/2024,485.72,0,39,Cash,Cancelled
O039178,C01985,R0008,2/29/2024,893.41,0,34,UPI,Delivered
O039179,C00888,R0032,12/13/2025,1022.76,0,51,UPI,Cancelled
O039180,C04436,R0066,5/19/2024,1106.77,110.68,31,Wallet,Delivered
O039181,C03160,R0040,3/8/2026,780.09,78.01,28,Wallet,Refunded
O039182,C00685,R0039,9/20/2025,1033.52,103.35,56,Wallet,Delivered
O039183,C04256,R0143,1/28/2024,417.8,0,27,UPI,Delivered
O039184,C02264,R0008,4/23/2024,760.49,76.05,55,UPI,Refunded
O039185,C03597,R0176,4/12/2026,1270.04,0,49,UPI,Cancelled
O039186,C03844,R0129,1/2/2024,510.99,51.1,28,Cash,Delivered
O039187,C03394,R0116,4/11/2026,993.71,0,29,UPI,Cancelled
O039188,C02015,R0149,6/30/2024,1069.17,106.92,44,UPI,Delivered
O039189,C00774,R0135,4/9/2024,493.29,49.33,49,UPI,Refunded
O039190,C02747,R0049,9/5/2024,1453.54,0,43,Wallet,Delivered
O039191,C01458,R0120,10/19/2024,506.22,0,60,UPI,Delivered
O039192,C03367,R0082,11/2/2024,542.81,0,32,UPI,Refunded
O039193,C04462,R0003,9/1/2024,969.95,97,27,UPI,Delivered
O039194,C04637,R0182,4/3/2025,741.64,0,33,Cash,Delivered
O039195,C02562,R0152,9/6/2024,503.96,0,24,UPI,Delivered
O039196,C03392,R0119,7/6/2025,1214.94,0,58,Wallet,Refunded
O039197,C03596,R0020,3/18/2025,426.2,0,22,Card,Delivered
O039198,C03176,R0161,3/21/2025,569.35,0,33,UPI,Delivered
O039199,C03440,R0041,12/29/2024,690.91,69.09,58,Cash,Delivered
O039200,C01784,R0099,4/23/2026,1527.68,152.77,42,Card,Cancelled
O039201,C04390,R0149,1/19/2024,238.02,0,28,Wallet,Delivered
O039202,C02152,R0055,12/12/2024,1240.95,0,34,UPI,Refunded
O039203,C01749,R0087,3/13/2025,1354.57,0,48,Card,Refunded
O039204,C01271,R0164,6/23/2025,548.83,54.88,50,Card,Cancelled
O039205,C03147,R0093,3/11/2026,1414.28,0,59,UPI,Refunded
O039206,C03344,R0028,4/26/2024,708.03,0,47,Cash,Cancelled
O039207,C00369,R0047,8/13/2025,1374.5,137.45,38,Wallet,Refunded
O039208,C03580,R0163,10/17/2024,1034.77,103.48,48,Card,Refunded
O039209,C01231,R0190,2/12/2024,1020.84,102.08,37,UPI,Delivered
O039210,C04628,R0195,7/7/2025,351.08,0,57,UPI,Delivered
O039211,C01535,R0199,9/3/2024,1006.41,0,49,UPI,Refunded
O039212,C03334,R0036,10/21/2025,1019.86,101.99,44,UPI,Cancelled
O039213,C04903,R0196,3/4/2025,294.11,0,27,Card,Refunded
O039214,C01069,R0076,3/26/2025,1041.41,104.14,41,Wallet,Delivered
O039215,C04991,R0193,7/22/2024,1104.16,0,46,Wallet,Cancelled
O039216,C02502,R0120,7/20/2025,1398.98,0,58,Cash,Cancelled
O039217,C00559,R0050,7/7/2024,261.5,0,22,Card,Delivered
O039218,C02371,R0186,9/24/2025,266.82,26.68,31,Wallet,Cancelled
O039219,C03513,R0173,3/2/2024,849.18,0,60,UPI,Delivered
O039220,C03712,R0062,5/23/2024,1183.01,0,34,Card,Delivered
O039221,C01147,R0033,4/29/2025,1022.08,0,51,Wallet,Delivered
O039222,C02193,R0070,4/28/2026,1275.55,0,45,UPI,Refunded
O039223,C01022,R0147,1/4/2024,1274.79,127.48,33,Cash,Delivered
O039224,C00332,R0038,7/27/2024,514.57,0,52,Wallet,Delivered
O039225,C00831,R0084,8/18/2024,953.64,95.36,55,UPI,Delivered
O039226,C03853,R0036,1/21/2026,1079.37,107.94,45,Cash,Delivered
O039227,C02447,R0129,2/28/2024,1544.64,0,42,Card,Delivered
O039228,C03496,R0118,5/13/2025,1524.93,152.49,25,Cash,Delivered
O039229,C03404,R0028,1/3/2026,575.77,57.58,29,Cash,Delivered
O039230,C00289,R0197,9/10/2024,531.94,53.19,50,Cash,Delivered
O039231,C03277,R0151,9/14/2024,1407.57,140.76,49,UPI,Refunded
O039232,C03700,R0112,10/30/2024,1067.25,0,39,Wallet,Cancelled
O039233,C02479,R0100,11/3/2024,429.93,0,36,Wallet,Delivered
O039234,C04741,R0118,3/22/2026,1130.28,0,35,UPI,Refunded
O039235,C00730,R0005,3/14/2024,1137.2,113.72,26,Card,Delivered
O039236,C01339,R0061,4/9/2025,1020.57,0,23,UPI,Delivered
O039237,C03596,R0017,9/9/2025,981.45,0,50,Cash,Delivered
O039238,C02164,R0123,9/14/2025,414.21,0,54,UPI,Delivered
O039239,C02867,R0022,2/19/2024,1414.04,141.4,27,UPI,Refunded
O039240,C02731,R0164,5/2/2024,576.44,57.64,30,UPI,Refunded
O039241,C00642,R0107,7/6/2025,995.27,99.53,54,UPI,Cancelled
O039242,C02617,R0089,5/4/2024,916.99,0,28,Cash,Delivered
O039243,C02401,R0174,8/9/2025,908.82,0,49,UPI,Delivered
O039244,C00204,R0003,5/6/2025,545.72,0,38,UPI,Delivered
O039245,C01098,R0002,4/30/2024,615.91,0,49,UPI,Delivered
O039246,C03698,R0190,11/17/2024,420.13,0,43,UPI,Cancelled
O039247,C03619,R0064,7/3/2024,1170.68,117.07,31,Card,Delivered
O039248,C03890,R0200,9/3/2025,1130.89,0,59,UPI,Delivered
O039249,C01248,R0045,4/4/2026,898.23,0,56,Wallet,Delivered
O039250,C02937,R0103,6/12/2025,929.23,0,53,Wallet,Delivered
O039251,C04214,R0115,9/14/2025,437.32,43.73,53,Card,Cancelled
O039252,C03057,R0018,12/29/2025,698.48,69.85,22,Cash,Refunded
O039253,C01940,R0134,11/19/2024,1418.5,141.85,52,UPI,Delivered
O039254,C03786,R0169,6/18/2025,948.42,0,55,Card,Refunded
O039255,C01551,R0167,3/8/2026,1369.92,136.99,35,UPI,Delivered
O039256,C02090,R0029,4/8/2025,684.68,68.47,30,Cash,Delivered
O039257,C00110,R0162,1/29/2026,346.4,0,54,Cash,Delivered
O039258,C04215,R0066,6/12/2025,869.22,86.92,21,Wallet,Delivered
O039259,C03551,R0115,1/12/2025,810.28,0,25,Wallet,Delivered
O039260,C02970,R0093,8/8/2024,346.44,34.64,26,UPI,Cancelled
O039261,C03630,R0026,6/15/2025,1064.81,106.48,60,Card,Delivered
O039262,C00685,R0166,9/13/2025,667.08,0,44,Wallet,Delivered
O039263,C04563,R0151,8/27/2025,645.01,0,52,UPI,Refunded
O039264,C02423,R0039,8/15/2025,491.31,0,52,Wallet,Cancelled
O039265,C00623,R0048,11/12/2024,322.87,0,55,UPI,Delivered
O039266,C02399,R0152,2/1/2026,1450.4,145.04,40,Wallet,Delivered
O039267,C04015,R0025,2/17/2026,1537.28,0,43,UPI,Delivered
O039268,C00014,R0057,7/22/2024,1332.44,133.24,58,UPI,Refunded
O039269,C02571,R0056,9/27/2025,1420.67,142.07,49,Wallet,Delivered
O039270,C04568,R0121,7/12/2025,1208.08,0,26,Wallet,Delivered
O039271,C03683,R0025,9/10/2025,1347.22,134.72,20,UPI,Refunded
O039272,C04383,R0119,1/23/2026,414.39,41.44,26,Wallet,Delivered
O039273,C02745,R0103,4/16/2025,1010.58,0,33,Card,Delivered
O039274,C01698,R0048,6/21/2024,391.35,0,25,UPI,Delivered
O039275,C03653,R0022,4/2/2025,1431.53,0,28,UPI,Refunded
O039276,C02526,R0048,3/31/2026,546.68,0,33,Cash,Delivered
O039277,C04879,R0146,10/11/2025,1441.18,144.12,37,UPI,Delivered
O039278,C01702,R0143,12/15/2024,1017.81,0,58,UPI,Delivered
O039279,C02215,R0095,1/1/2026,617.49,0,50,UPI,Delivered
O039280,C02935,R0036,8/17/2025,444.24,44.42,58,Card,Delivered
O039281,C00081,R0028,1/10/2025,291.38,0,44,UPI,Cancelled
O039282,C04041,R0136,1/23/2024,544.81,54.48,52,UPI,Delivered
O039283,C00490,R0072,8/27/2025,1552.59,0,39,UPI,Delivered
O039284,C03937,R0121,4/13/2024,1072.48,0,51,UPI,Refunded
O039285,C04240,R0170,4/3/2024,917.87,91.79,39,Cash,Refunded
O039286,C02161,R0160,7/24/2024,683.74,68.37,54,Card,Refunded
O039287,C01886,R0167,7/20/2024,464.7,0,23,Wallet,Cancelled
O039288,C03262,R0136,1/24/2026,757.01,75.7,53,UPI,Cancelled
O039289,C02626,R0153,4/11/2024,1097.76,109.78,23,UPI,Refunded
O039290,C02927,R0186,11/26/2025,756.02,0,53,Wallet,Delivered
O039291,C00867,R0056,4/10/2025,921.51,0,25,UPI,Delivered
O039292,C04480,R0088,9/4/2025,1119.23,0,42,Wallet,Delivered
O039293,C02550,R0178,12/4/2024,534.85,0,21,Cash,Cancelled
O039294,C00944,R0042,12/3/2024,306.13,0,26,Card,Refunded
O039295,C01581,R0159,4/6/2026,844.91,0,42,UPI,Refunded
O039296,C01475,R0142,1/16/2025,798.89,0,23,Card,Cancelled
O039297,C02188,R0025,2/4/2025,823.47,0,39,Wallet,Delivered
O039298,C00978,R0168,6/19/2024,857.67,0,48,UPI,Delivered
O039299,C00571,R0070,4/10/2024,294.5,0,21,Wallet,Delivered
O039300,C01025,R0070,12/7/2024,1177.58,0,36,UPI,Delivered
O039301,C03130,R0157,10/15/2024,978.21,0,48,UPI,Refunded
O039302,C01930,R0183,5/18/2025,1350.56,135.06,55,UPI,Delivered
O039303,C03990,R0069,5/7/2024,361.63,36.16,35,UPI,Delivered
O039304,C02873,R0131,2/1/2024,597.38,59.74,48,Wallet,Delivered
O039305,C03889,R0044,3/19/2025,359.5,0,53,UPI,Refunded
O039306,C02900,R0035,10/27/2024,361.14,0,22,Wallet,Delivered
O039307,C00158,R0016,4/23/2026,1460.79,0,26,UPI,Delivered
O039308,C04061,R0179,10/6/2024,1434.37,143.44,59,Card,Refunded
O039309,C02974,R0157,4/14/2026,635.9,0,29,Card,Refunded
O039310,C00487,R0061,4/24/2025,430.94,43.09,42,UPI,Delivered
O039311,C01824,R0148,6/20/2024,1272.48,127.25,42,UPI,Cancelled
O039312,C03034,R0107,11/21/2024,1153.87,0,42,Cash,Delivered
O039313,C01788,R0004,2/1/2024,1457.36,0,43,Cash,Cancelled
O039314,C02600,R0176,2/7/2025,538.24,0,47,UPI,Delivered
O039315,C04874,R0128,4/30/2024,1283.05,0,36,UPI,Delivered
O039316,C02624,R0010,10/5/2024,281.54,28.15,40,Wallet,Cancelled
O039317,C04106,R0125,3/1/2024,308.39,30.84,26,Wallet,Delivered
O039318,C04184,R0092,9/8/2024,1545.65,154.57,40,Wallet,Delivered
O039319,C04213,R0038,7/12/2025,1185.41,118.54,50,Cash,Cancelled
O039320,C01441,R0118,5/23/2024,444.14,0,34,Wallet,Delivered
O039321,C02109,R0116,3/8/2026,869.58,86.96,20,UPI,Refunded
O039322,C03528,R0102,8/21/2025,332.57,0,54,Cash,Delivered
O039323,C03401,R0119,7/17/2025,324.22,0,27,Cash,Delivered
O039324,C03993,R0014,9/20/2024,1488.45,0,31,Card,Delivered
O039325,C04438,R0154,12/9/2025,573.67,0,35,Wallet,Delivered
O039326,C04842,R0009,3/1/2026,886.91,0,60,UPI,Delivered
O039327,C03786,R0052,1/3/2025,1568.13,156.81,55,UPI,Cancelled
O039328,C01017,R0172,7/2/2024,783.12,78.31,24,UPI,Cancelled
O039329,C00522,R0192,8/14/2025,951.38,95.14,52,Wallet,Delivered
O039330,C04647,R0020,1/3/2024,566.53,56.65,53,Cash,Delivered
O039331,C02602,R0083,7/12/2024,1096.21,0,54,UPI,Delivered
O039332,C00847,R0086,5/11/2024,300.23,0,30,Wallet,Refunded
O039333,C04667,R0055,6/11/2025,1137.43,113.74,40,UPI,Delivered
O039334,C02452,R0001,11/10/2025,476.85,0,37,UPI,Delivered
O039335,C01638,R0197,2/24/2024,1486.71,0,30,Wallet,Delivered
O039336,C04625,R0199,12/16/2024,605.51,0,51,Card,Delivered
O039337,C01808,R0142,11/7/2025,1198.24,119.82,44,UPI,Cancelled
O039338,C00904,R0158,9/9/2024,966.65,96.67,56,Cash,Delivered
O039339,C00641,R0084,1/3/2026,864.64,0,53,UPI,Delivered
O039340,C00954,R0086,1/20/2026,1193.57,0,59,UPI,Delivered
O039341,C01573,R0122,1/6/2024,327.09,0,60,Card,Delivered
O039342,C02013,R0012,10/16/2025,715.17,71.52,21,UPI,Delivered
O039343,C04110,R0096,9/18/2025,1027.38,102.74,51,UPI,Delivered
O039344,C04477,R0143,5/23/2025,1457.95,0,43,Cash,Cancelled
O039345,C04562,R0177,3/29/2025,554.02,55.4,21,UPI,Cancelled
O039346,C03535,R0045,6/11/2024,1005.36,100.54,41,UPI,Cancelled
O039347,C02183,R0041,2/8/2026,1241.75,124.18,47,UPI,Refunded
O039348,C02101,R0157,1/1/2026,1036.92,0,37,Cash,Delivered
O039349,C02897,R0179,12/11/2025,400.45,0,29,Card,Delivered
O039350,C04996,R0146,11/15/2025,1011.9,0,50,Wallet,Delivered
O039351,C01042,R0179,3/12/2024,1185.78,0,50,UPI,Delivered
O039352,C04563,R0029,4/12/2026,848.64,0,44,Wallet,Delivered
O039353,C03985,R0180,6/26/2025,1291.3,0,46,Cash,Delivered
O039354,C01716,R0103,4/20/2024,664.18,0,28,UPI,Refunded
O039355,C02976,R0114,8/10/2024,1083,108.3,24,Cash,Delivered
O039356,C02099,R0081,11/29/2025,512.66,0,20,Card,Refunded
O039357,C02467,R0131,8/9/2025,1462.09,0,45,Cash,Delivered
O039358,C03432,R0107,8/27/2024,410.66,0,57,UPI,Cancelled
O039359,C04739,R0168,4/27/2025,1412.1,0,30,UPI,Refunded
O039360,C00211,R0186,10/31/2024,783.75,0,55,Cash,Cancelled
O039361,C04988,R0061,9/19/2024,652.81,65.28,23,UPI,Delivered
O039362,C00994,R0200,4/1/2024,1459.41,145.94,34,UPI,Delivered
O039363,C01199,R0189,11/11/2024,860.44,86.04,37,Cash,Refunded
O039364,C04993,R0030,1/10/2025,534.55,0,45,UPI,Delivered
O039365,C03872,R0078,6/13/2024,744.76,0,24,Cash,Cancelled
O039366,C03239,R0119,2/10/2024,1376.3,137.63,53,UPI,Refunded
O039367,C01249,R0148,10/31/2024,608.4,60.84,35,UPI,Delivered
O039368,C02487,R0178,2/20/2026,536.96,53.7,56,UPI,Refunded
O039369,C03423,R0139,9/19/2025,399.61,39.96,25,UPI,Delivered
O039370,C03338,R0004,3/17/2025,1412.12,141.21,21,UPI,Cancelled
O039371,C03975,R0087,2/10/2025,543.94,54.39,38,UPI,Delivered
O039372,C01330,R0151,6/27/2024,1090.38,109.04,35,UPI,Delivered
O039373,C03704,R0018,4/5/2025,1077.33,0,46,UPI,Delivered
O039374,C00226,R0198,11/2/2024,1321.33,0,44,UPI,Delivered
O039375,C00225,R0111,2/15/2026,866.41,0,55,Card,Delivered
O039376,C04219,R0094,1/8/2026,735.04,0,37,Wallet,Delivered
O039377,C02388,R0103,2/11/2025,924.34,92.43,27,Card,Delivered
O039378,C00760,R0125,7/5/2025,721.31,72.13,44,UPI,Delivered
O039379,C03289,R0105,2/4/2026,1035.95,0,43,UPI,Delivered
O039380,C04226,R0187,6/30/2025,1026.84,0,32,Wallet,Delivered
O039381,C01766,R0133,8/26/2025,1092.08,0,43,UPI,Delivered
O039382,C04155,R0058,7/8/2025,486.49,0,50,UPI,Delivered
O039383,C03534,R0045,10/29/2025,1291.48,0,28,Cash,Refunded
O039384,C02369,R0006,6/28/2024,422.44,0,21,UPI,Cancelled
O039385,C00362,R0186,3/21/2026,1114.45,0,32,Card,Delivered
O039386,C01014,R0195,2/25/2026,1238.5,0,53,UPI,Cancelled
O039387,C04465,R0157,7/14/2025,542,0,37,UPI,Delivered
O039388,C00289,R0137,8/19/2024,286.76,0,46,Cash,Cancelled
O039389,C03776,R0020,11/4/2024,1512.03,0,40,Cash,Delivered
O039390,C01477,R0060,7/31/2024,294.99,29.5,31,Card,Delivered
O039391,C04361,R0160,11/2/2024,298.43,29.84,39,Cash,Delivered
O039392,C00720,R0138,6/3/2024,1366.3,0,47,Wallet,Delivered
O039393,C02378,R0104,6/6/2025,756.25,75.62,23,Card,Delivered
O039394,C00420,R0139,5/25/2024,1239.41,0,31,Wallet,Delivered
O039395,C04838,R0179,3/6/2024,1040.96,104.1,25,Cash,Delivered
